ArtificialStar0074   3.2924403   5.0315959
ArtificialStar0075   6.2000330   0.7165681
ArtificialStar0076   5.9826649   5.9309043
ArtificialStar0077   2.3021161   1.4228978
ArtificialStar0078   5.0243063   9.6393571
ArtificialStar0079   4.9033002   4.6069471
ArtificialStar0080   9.6533221   9.1073634
ArtificialStar0081   6.7323402   8.8192759
ArtificialStar0082   7.2555957   7.5149724
ArtificialStar0083   3.8848022   7.5173863
ArtificialStar0084   1.9617071   7.9214868
ArtificialStar0085   4.0146816   5.8954092
ArtificialStar0086   2.6164768   1.2338802
ArtificialStar0087   7.4036635   1.4392217
ArtificialStar0088   2.3950600   3.6385358
ArtificialStar0089   1.6988480   9.1706001
ArtificialStar0090   1.4333504   0.6613477
ArtificialStar0091   2.7326441   4.4080850
ArtificialStar0092   7.9345685   2.2979616
ArtificialStar0093   5.6092233   3.2227919
ArtificialStar0094   8.1029029   6.2153880
ArtificialStar0095   4.7395185   6.5091592
ArtificialStar0096   6.7467123   8.3569883
ArtificialStar0097   0.8683143   9.0223851
ArtificialStar0098   5.3553864   5.5790515
ArtificialStar0099   2.4981646   1.0231785
ArtificialStar0100   7.1435908   3.3966964
ArtificialStar0101   6.2579049   8.2875939
ArtificialStar0102   4.1250373   1.0062283
ArtificialStar0103   1.3672894   4.8485484
ArtificialStar0104   6.0379688   5.1181279
ArtificialStar0105   3.6756140   6.3249256
ArtificialStar0106   8.6167770   9.1320068
ArtificialStar0107   0.2830023   0.9105551
ArtificialStar0108   1.3036249   2.4253196
ArtificialStar0109   5.9264470   9.9102983
ArtificialStar0110   8.2556808   9.8635233
ArtificialStar0111   9.8803086   1.9705225
ArtificialStar0112   7.5219945   6.5245555
ArtificialStar0113   2.9225730   4.7705645
ArtificialStar0114   7.8201440   5.0072257
ArtificialStar0115   6.3170406   9.5746496
ArtificialStar0116   9.9864459   7.2699165
ArtificialStar0117   1.9891639   7.2662424
ArtificialStar0118   0.8812584   9.6153557
ArtificialStar0119   8.0619832   5.0784016
ArtificialStar0120   1.1228058   8.2208787
ArtificialStar0121   4.9337686   5.5224636
ArtificialStar0122   7.5879014   4.2674296
ArtificialStar0123   8.2548144   1.7423733
ArtificialStar0124   3.4404580   0.4656859
ArtificialStar0125   0.8443533   4.7546799
ArtificialStar0126   3.3941701   5.0536474
ArtificialStar0127   1.5975359   6.0419556
ArtificialStar0128   3.0123201   2.8891539
ArtificialStar0129   4.4723131   2.5010923
ArtificialStar0130   6.6662189   1.8562037
ArtificialStar0131   2.8164982   5.9667632
ArtificialStar0132   4.8377606   9.7349297
ArtificialStar0133   8.3476745   3.9511295
ArtificialStar0134   8.0165306   6.7549702
ArtificialStar0135   9.6918189   8.2008057
ArtificialStar0136   1.8239031   0.4159649
ArtificialStar0137   2.6348703   8.8262394
ArtificialStar0138   3.8213588   0.9087568
ArtificialStar0139   4.3955365   7.5282998
ArtificialStar0140   8.5309534   3.3134747
ArtificialStar0141   0.6664178   3.6365107
ArtificialStar0142   4.4356884   4.9873762
ArtificialStar0143   4.7419374   4.2147829
ArtificialStar0144   6.6237717   7.7714806
ArtificialStar0145   8.4784781   0.3069380
ArtificialStar0146   6.2212734   6.0964655
ArtificialStar0147   2.7315915   7.3122807
ArtificialStar0148   4.0862529   2.6020993
ArtificialStar0149   7.7259298   2.5678421
ArtificialStar0150   7.2158672   7.4171336
ArtificialStar0151   2.6561315   7.9823592
ArtificialStar0152   5.5724265   8.3183385
ArtificialStar0153   8.6481560   5.1245014
ArtificialStar0154   9.5926056   2.0384392
ArtificialStar0155   1.7720520   8.2297978
ArtificialStar0156   5.9438885   6.9317719
ArtificialStar0157   6.2890323   6.0457447
ArtificialStar0158   5.8679488   2.2254034
ArtificialStar0159   7.8709962   8.8264375
ArtificialStar0160   6.1342010   2.2069302
ArtificialStar0161   9.7159565   1.4119690
ArtificialStar0162   7.5933867   4.1767589
ArtificialStar0163   4.8902307   4.6982809
ArtificialStar0164   2.7907194   3.1734276
ArtificialStar0165   9.7672977   0.7213718
ArtificialStar0166   9.3475059   8.3395294
ArtificialStar0167   2.5960545   3.1040178
ArtificialStar0168   8.3422734   7.5209994
ArtificialStar0169   7.4760457   2.2055843
ArtificialStar0170   5.8483513   7.9665270
ArtificialStar0171   7.9746919   7.6017770
ArtificialStar0172   2.6500669   7.2009876
ArtificialStar0173   4.5506738   2.2643733
ArtificialStar0174   3.1332601   5.2081155
ArtificialStar0175   8.5525906   0.5461945
ArtificialStar0176   1.3865446   1.7935881
ArtificialStar0177   9.1547449   6.1970078
ArtificialStar0178   3.1922611   0.8365900
ArtificialStar0179   2.1031450   4.3285903
ArtificialStar0180   3.5684853   1.0802938
ArtificialStar0181   4.9950445   8.6503658
ArtificialStar0182   9.5253725   1.3114475
ArtificialStar0183   5.2430728   1.1715031
ArtificialStar0184   5.4024238   9.1102440
ArtificialStar0185   2.4265434   2.9321820
ArtificialStar0186   7.7027448   7.3964803
ArtificialStar0187   0.7476387   1.8821023
ArtificialStar0188   5.5452304   2.2567177
ArtificialStar0189   5.1619900   8.9369890
ArtificialStar0190   5.2380872   3.8334289
ArtificialStar0191   5.7057983   8.6111825
ArtificialStar0192   0.1508335   5.3473309
ArtificialStar0193   8.0200635   0.4803618
ArtificialStar0194   7.2581196   3.3194318
ArtificialStar0195   4.7609906   1.5817467
ArtificialStar0196   0.4677243   2.5563844
ArtificialStar0197   1.6767983   9.0682980
ArtificialStar0198   7.0881659   9.8400875
ArtificialStar0199   7.0661039   4.8623829
ArtificialStar0200   8.6827926   8.9721071
ArtificialStar0201   0.6295358   5.4252703
ArtificialStar0202   1.5571141   2.5299441
ArtificialStar0203   3.8439015   3.3185700
ArtificialStar0204   5.9924768   8.9530623
ArtificialStar0205   3.4973791   1.0929940
ArtificialStar0206   4.6632273   0.1221304
ArtificialStar0207   5.2967876   0.6710905
ArtificialStar0208   3.8564337   1.9673754
ArtificialStar0209   4.6125827   8.3784272
ArtificialStar0210   1.6690112   5.2630594
ArtificialStar0211   8.7160362   8.1178294
ArtificialStar0212   4.8274829   4.4846346
ArtificialStar0213   2.9941091   1.4622832
ArtificialStar0214   0.5126594   5.3832224
ArtificialStar0215   2.0492594   1.9743197
ArtificialStar0216   0.9753083   4.6824358
ArtificialStar0217   0.6408703   5.2869706
ArtificialStar0218   7.2678202   2.9361267
ArtificialStar0219   6.0018831   8.0141170
ArtificialStar0220   5.4751902   3.0921227
ArtificialStar0221   9.1855296   2.6501179
ArtificialStar0222   5.6955449   7.0716894
ArtificialStar0223   4.7449948   9.1768603
ArtificialStar0224   8.9370624   7.6687885
ArtificialStar0225   5.2199399   2.2306859
ArtificialStar0226   3.4864514   5.2557746
ArtificialStar0227   3.8477413   9.2832661
ArtificialStar0228   9.5865761   0.1859157
ArtificialStar0229   4.5925856   4.0665138
ArtificialStar0230   1.3636404   9.2822934
ArtificialStar0231   9.3516443   2.0837776
ArtificialStar0232   5.3472772   9.3967500
ArtificialStar0233   3.1172892   0.2012611
ArtificialStar0234   5.8274825   7.0759705
ArtificialStar0235   3.4206465   8.4336762
ArtificialStar0236   1.2811251   8.7679439
ArtificialStar0237   3.4258972   5.5089665
ArtificialStar0238   6.1680788   1.9661103
ArtificialStar0239   4.9879195   6.6383835
ArtificialStar0240   6.8666425   3.5396860
ArtificialStar0241   9.5964374   2.6482889
ArtificialStar0242   5.2219961   4.7461404
ArtificialStar0243   4.8561978   7.5193438
ArtificialStar0244   3.0354013   6.7896199
ArtificialStar0245   5.3155067   3.5692014
ArtificialStar0246   6.8614785   4.1434405
ArtificialStar0247   4.6160214   9.7568999
ArtificialStar0248   7.6314444   2.7779667
ArtificialStar0249   8.7966013   4.7950457
ArtificialStar0250   0.6401385   4.6841417
ArtificialStar0251   4.8938777   7.7531238
ArtificialStar0252   3.9663292   8.3202958
ArtificialStar0253   5.5116901   4.1933645
ArtificialStar0254   4.3860842   0.5437497
ArtificialStar0255   5.8545705   4.8941122
ArtificialStar0256   1.7203384   3.7572020
ArtificialStar0257   7.4715117   7.9099482
ArtificialStar0258   4.9531924   2.9367431
ArtificialStar0259   3.6640769   8.1657336
ArtificialStar0260   7.5681478   3.0775570
ArtificialStar0261   8.7355460   5.8262317
ArtificialStar0262   2.5420856   4.2711926
ArtificialStar0263   9.6299816   1.5598957
ArtificialStar0264   8.1223980   6.2937195
ArtificialStar0265   1.5738643   6.6707831
ArtificialStar0266   1.8559695   2.8512759
ArtificialStar0267   6.0083815   6.8252385
ArtificialStar0268   5.9783227   3.8278702
ArtificialStar0269   2.5421607   7.2594051
ArtificialStar0270   9.4669908   7.7271531
ArtificialStar0271   6.8010219   2.7741829
ArtificialStar0272   9.2254337   5.2624531
ArtificialStar0273   6.2671738   2.4943683
ArtificialStar0274   8.8954468   4.2025937
ArtificialStar0275   7.5931044   1.7094927
ArtificialStar0276   7.9496440   0.3596349
ArtificialStar0277   5.6985715   5.9442738
ArtificialStar0278   8.5583335   9.0656851
ArtificialStar0279   0.1644909   5.1482750
ArtificialStar0280   7.0256257   9.9171725
ArtificialStar0281   9.8850978   7.4137091
ArtificialStar0282   4.0166039   5.3668256
ArtificialStar0283   1.2348200   9.6851011
ArtificialStar0284   4.6775586   4.5498446
ArtificialStar0285   2.0018123   1.6653945
ArtificialStar0286   8.3116651   8.5004901
ArtificialStar0287   0.8585237   5.4092574
ArtificialStar0288   2.7517573   5.6467071
ArtificialStar0289   9.3213706   0.5504762
ArtificialStar0290   7.6627267   7.0590426
ArtificialStar0291   4.8226031   6.1714934
ArtificialStar0292   6.3755271   0.8768632
ArtificialStar0293   6.1604392   3.1329528
ArtificialStar0294   1.1493915   3.2115604
ArtificialStar0295   0.2413899   8.7861822
ArtificialStar0296   7.9754591   2.0184663
ArtificialStar0297   3.3013728   3.5685599
ArtificialStar0298   7.2046244   1.5548090
ArtificialStar0299   8.7113623   4.5037337
ArtificialStar0300   4.3609354   0.3258855
ArtificialStar0301   8.6092663   9.6614217
ArtificialStar0302   1.6712059   3.9118947
ArtificialStar0303   2.8074826   7.5178745
ArtificialStar0304   2.1591252   6.2709021
ArtificialStar0305   9.5914846   1.6984635
ArtificialStar0306   1.2276167   4.1894709
ArtificialStar0307   6.0417205   4.0477365
ArtificialStar0308   2.8766444   1.6017068
ArtificialStar0309   4.8565111   0.2905968
ArtificialStar0310   0.7487415   5.3938601
ArtificialStar0311   0.9674289   6.4122251
ArtificialStar0312   4.6655409   4.0023935
ArtificialStar0313   3.2642292   5.6400911
ArtificialStar0314   9.5177244   0.5397035
ArtificialStar0315   8.7510933   1.4495855
ArtificialStar0316   3.9124184   5.4468004
ArtificialStar0317   9.5684042   1.2171955
ArtificialStar0318   2.1835473   1.5941853
ArtificialStar0319   3.5375665   2.9199603
ArtificialStar0320   3.7198174   0.4434669
ArtificialStar0321   6.2641145   0.2614259
ArtificialStar0322   0.1133901   3.8265474
ArtificialStar0323   3.9957204   2.5651134
ArtificialStar0324   7.2199120   4.5555358
ArtificialStar0325   6.9572014   2.9360723
ArtificialStar0326   3.0832272   7.5042941
ArtificialStar0327   2.6545357   9.8159084
ArtificialStar0328   4.8706023   0.6613086
ArtificialStar0329   3.6795018   5.8540455
ArtificialStar0330   1.9335366   1.8071404
ArtificialStar0331   7.2691778   1.5937136
ArtificialStar0332   4.9110869   9.8678455
ArtificialStar0333   9.7108583   5.4638249
ArtificialStar0334   1.2357595   5.4382129
ArtificialStar0335   9.1718774   2.9577124
ArtificialStar0336   8.6002373   6.9248726
ArtificialStar0337   0.1989402   7.7016662
ArtificialStar0338   1.1019534   4.9283424
ArtificialStar0339   4.9081840   2.8659516
ArtificialStar0340   1.7282619   2.7033918
ArtificialStar0341   1.8256415   4.4475605
ArtificialStar0342   0.8565687   1.5208165
ArtificialStar0343   0.4058143   7.6192784
ArtificialStar0344   1.4118344   1.5753958
ArtificialStar0345   0.4324421   0.3132031
ArtificialStar0346   3.6901152   5.2144629
ArtificialStar0347   5.3113534   1.7113400
ArtificialStar0348   5.7045618   0.4013277
ArtificialStar0349   7.5734413   6.1580505
ArtificialStar0350   5.3724422   4.5499026
ArtificialStar0351   9.6612002   1.9404517
ArtificialStar0352   5.4618782   8.3270952
ArtificialStar0353   1.0868138   6.1843533
ArtificialStar0354   1.0026740   1.8862412
ArtificialStar0355   8.2384341   7.9257058
ArtificialStar0356   4.3472573   4.1953050
ArtificialStar0357   1.1272498   1.3909884
ArtificialStar0358   2.8366126   7.1335865
ArtificialStar0359   5.9287423   1.7004109
ArtificialStar0360   3.2023761   2.6662459
ArtificialStar0361   3.9658606   4.4768112
ArtificialStar0362   8.4046210   9.6990339
ArtificialStar0363   5.7015547   2.8189124
ArtificialStar0364   2.4760428   2.6715342
ArtificialStar0365   1.0252059   4.7628502
ArtificialStar0366   1.6612283   9.4300807
ArtificialStar0367   4.2124254   8.3217128
ArtificialStar0368   8.0618763   7.9188941
ArtificialStar0369   9.4057464   8.8882350
ArtificialStar0370   6.4302227   9.4195293
ArtificialStar0371   4.9612176   1.3139025
ArtificialStar0372   0.7366005   3.6826370
ArtificialStar0373   9.1290938   7.2959167
ArtificialStar0374   2.8917024   8.3570711
ArtificialStar0375   6.9493174   4.8230908
ArtificialStar0376   7.2454256   9.1271341
ArtificialStar0377   9.1359116   8.0919462
ArtificialStar0378   5.7826917   2.6584184
ArtificialStar0379   6.9455113   4.9348092
ArtificialStar0380   1.1570009   4.3365678
ArtificialStar0381   9.9177343   7.6778975
ArtificialStar0382   6.2516708   2.5211281
ArtificialStar0383   8.0641301   6.0082196
ArtificialStar0384   5.0344011   2.7096690
ArtificialStar0385   4.7242175   6.2368513
ArtificialStar0386   9.6663011   9.0583989
ArtificialStar0387   1.0144666   1.8767213
ArtificialStar0388   6.7740944   2.5979847
ArtificialStar0389   3.2132493   6.6777705
ArtificialStar0390   8.3911296   0.8590187
ArtificialStar0391   8.7345853   3.6612329
ArtificialStar0392   7.0296367   3.7786759
ArtificialStar0393   4.8585937   7.9717717
ArtificialStar0394   7.2376391   1.2320173
ArtificialStar0395   3.4353052   3.2263499
ArtificialStar0396   2.2884987   5.5567114
ArtificialStar0397   8.7111186   5.3624027
ArtificialStar0398   5.0281612   8.9344883
ArtificialStar0399   0.8718019   2.6044343
ArtificialStar0400   9.8351923   8.3945782
ArtificialStar0401   5.0819798   8.3273832
ArtificialStar0402   1.3641063   1.6747827
ArtificialStar0403   2.3244502   1.7267489
ArtificialStar0404   5.9552743   6.8406821
ArtificialStar0405   1.9107454   4.3626374
ArtificialStar0406   6.4090127   1.0141924
ArtificialStar0407   5.1198316   9.4816671
ArtificialStar0408   0.2019199   7.8205245
ArtificialStar0409   7.1580805   4.5203581
ArtificialStar0410   9.5296307   0.9153983
ArtificialStar0411   8.1745908   6.9436547
ArtificialStar0412   9.6230234   2.6997498
ArtificialStar0413   5.7266087   2.8302263
ArtificialStar0414   4.6021052   2.7776162
ArtificialStar0415   9.3601591   8.5350396
ArtificialStar0416   0.6577464   2.7556041
ArtificialStar0417   5.9232359   2.7754850
ArtificialStar0418   1.1890242   2.9542401
ArtificialStar0419   8.2348582   7.8028096
ArtificialStar0420   1.0986087   4.4347510
ArtificialStar0421   8.4067869   1.2721740
ArtificialStar0422   7.8602346   9.1956550
ArtificialStar0423   2.3350270   5.0589717
ArtificialStar0424   7.4741333   3.4835243
ArtificialStar0425   5.7311084   8.5943725
ArtificialStar0426   5.1610693   5.7567848
ArtificialStar0427   9.1903032   7.8222083
ArtificialStar0428   6.5447178   0.9005511
ArtificialStar0429   9.5576504   4.7205642
ArtificialStar0430   1.3999395   6.3412221
ArtificialStar0431   8.2663942   1.4866210
ArtificialStar0432   9.7133610   3.5958741
ArtificialStar0433   0.1949057   6.8364411
ArtificialStar0434   4.2424620   6.8030140
ArtificialStar0435   2.5913905   9.4289975
ArtificialStar0436   7.1773735   5.2819296
ArtificialStar0437   7.8098963   8.7254223
ArtificialStar0438   4.4074009   7.3300080
ArtificialStar0439   1.8373148   7.4979933
ArtificialStar0440   6.7171587   7.4200181
ArtificialStar0441   0.6288665   3.9480173
ArtificialStar0442   1.0579102   6.5269974
ArtificialStar0443   5.3543998   6.8204981
ArtificialStar0444   2.1348580   9.4759035
ArtificialStar0445   5.7191616   4.5093604
ArtificialStar0446   2.0846891   5.6884288
ArtificialStar0447   5.7459012   0.8953815
ArtificialStar0448   7.5670400   4.9871692
ArtificialStar0449   8.8560535   9.7220901
ArtificialStar0450   6.9671461   6.8701259
ArtificialStar0451   2.9305609   4.3633529
ArtificialStar0452   6.5358593   5.9080208
ArtificialStar0453   6.7887442   2.8383900
ArtificialStar0454   7.2324358   0.4596119
ArtificialStar0455   0.4103126   6.9157094
ArtificialStar0456   1.6766958   4.2578079
ArtificialStar0457   6.6430480   5.7319051
ArtificialStar0458   2.0280469   4.0798944
ArtificialStar0459   0.3155132   1.3095997
ArtificialStar0460   8.0346396   3.6003303
ArtificialStar0461   1.7591744   5.0904742
ArtificialStar0462   0.6638379   6.2303868
ArtificialStar0463   3.9797390   3.8489882
ArtificialStar0464   7.8712276   4.1663355
ArtificialStar0465   6.9230287   1.4759945
ArtificialStar0466   4.0522201   3.1315534
ArtificialStar0467   5.5726567   6.1250844
ArtificialStar0468   6.5323652   1.1396032
ArtificialStar0469   3.9130739   6.8979216
ArtificialStar0470   4.9682862   7.9177361
ArtificialStar0471   9.6016454   5.8911517
ArtificialStar0472   8.7694522   8.8628580
ArtificialStar0473   2.2602119   8.3478187
ArtificialStar0474   8.5544258   6.2645588
ArtificialStar0475   0.3680071   7.1006773
ArtificialStar0476   7.8280734   5.4986720
ArtificialStar0477   2.6399552   9.7628598
ArtificialStar0478   2.7946004   0.2731721
ArtificialStar0479   9.9434604   0.4516467
ArtificialStar0480   9.3601863   0.3170831
ArtificialStar0481   9.2956041   1.3842709
ArtificialStar0482   8.1501990   6.4412097
ArtificialStar0483   9.0821074   2.1255985
ArtificialStar0484   5.5195377   1.3375711
ArtificialStar0485   1.4190219   7.6899697
ArtificialStar0486   9.0467299   9.4036335
ArtificialStar0487   7.2438068   9.5483335
ArtificialStar0488   3.3907331   7.9012113
ArtificialStar0489   6.3562793   3.8203201
ArtificialStar0490   7.8766938   3.5806750
ArtificialStar0491   5.9850992   5.2299271
ArtificialStar0492   1.0567673   3.1990615
ArtificialStar0493   5.3945871   2.4762320
ArtificialStar0494   3.9476248   8.8927099
ArtificialStar0495   6.0823743   6.4456524
ArtificialStar0496   9.2784620   8.4527640
ArtificialStar0497   6.4291506   3.9893646
ArtificialStar0498   2.8842399   3.5535685
ArtificialStar0499   9.1577091   3.9739728
ArtificialStar0500   3.0307355   3.3299218
ArtificialStar0501   9.1499858   2.3540514
ArtificialStar0502   9.0270536   0.6337838
ArtificialStar0503   5.4082856   5.6983611
ArtificialStar0504   3.1174565   2.8227663
ArtificialStar0505   5.1932773   6.3809897
ArtificialStar0506   2.4437900   4.7328957
ArtificialStar0507   7.8688399   9.7098334
ArtificialStar0508   1.1346021   5.1442812
ArtificialStar0509   2.8578174   3.1713715
ArtificialStar0510   9.1937865   8.6757569
ArtificialStar0511   4.8251928   9.7920988
ArtificialStar0512   6.4317635   8.6278911
ArtificialStar0513   2.5833014   1.0834376
ArtificialStar0514   1.2996683   2.3172799
ArtificialStar0515   0.8854569   8.8476180
ArtificialStar0516   7.3099629   6.0614600
ArtificialStar0517   5.0155692   8.4304642
ArtificialStar0518   9.7347977   7.2093244
ArtificialStar0519   9.0737689   1.2231386
ArtificialStar0520   0.1884805   5.1294924
ArtificialStar0521   6.4527482   6.9702801
ArtificialStar0522   8.9114512   5.4284399
ArtificialStar0523   1.3923205   3.4098777
ArtificialStar0524   7.3898865   2.3601690
ArtificialStar0525   2.5040008   8.0787590
ArtificialStar0526   3.0273576   3.8348465
ArtificialStar0527   5.6649592   6.3288014
ArtificialStar0528   3.9221573   7.8320951
ArtificialStar0529   1.2857227   2.1413886
ArtificialStar0530   3.2028620   3.3996933
ArtificialStar0531   3.1548996   8.6375619
ArtificialStar0532   6.2314461   5.9647629
ArtificialStar0533   1.2788385   4.3586223
ArtificialStar0534   6.8377770   1.3901768
ArtificialStar0535   4.1323384   4.9128843
ArtificialStar0536   2.0638950   0.5256931
ArtificialStar0537   1.2022252   7.4649930
ArtificialStar0538   0.5918385   5.7909724
ArtificialStar0539   0.1754492   1.2149874
ArtificialStar0540   7.4735830   1.8206167
ArtificialStar0541   8.6304306   3.4423088
ArtificialStar0542   8.0805024   4.5459561
ArtificialStar0543   4.6073510   4.7501706
ArtificialStar0544   6.3602318   1.8153565
ArtificialStar0545   6.7486261   0.7461762
ArtificialStar0546   3.1885409   1.6467950
ArtificialStar0547   3.0861729   8.0765462
ArtificialStar0548   2.8319338   0.3181411
ArtificialStar0549   1.9797103   7.4555870
ArtificialStar0550   3.9317037   5.1187057
ArtificialStar0551   8.4577178   7.8278215
ArtificialStar0552   1.6877594   7.4332797
ArtificialStar0553   7.3039579   3.6687059
ArtificialStar0554   5.0260452   4.8958120
ArtificialStar0555   8.3548549   7.6550173
ArtificialStar0556   0.2359057   2.4939719
ArtificialStar0557   9.6830452   7.0589287
ArtificialStar0558   4.7403733   4.9359750
ArtificialStar0559   3.4771516   4.8402511
ArtificialStar0560   8.1700955   9.8707108
ArtificialStar0561   9.1234289   4.1784323
ArtificialStar0562   2.5945910   9.0520951
ArtificialStar0563   5.3694719   7.2665141
ArtificialStar0564   1.1332752   9.7454890
ArtificialStar0565   5.4474109   3.7792386
ArtificialStar0566   0.6187904   7.7162165
ArtificialStar0567   9.8677379   1.0474815
ArtificialStar0568   7.0588495   3.6088883
ArtificialStar0569   4.1797267   3.4425354
ArtificialStar0570   5.4075020   3.4324363
ArtificialStar0571   5.3900414   2.4079236
ArtificialStar0572   8.7344769   5.6210162
ArtificialStar0573   6.2348428   3.5870048
ArtificialStar0574   8.1186764   8.2976655
ArtificialStar0575   6.1943611   7.1267607
ArtificialStar0576   4.0530347   9.9082584
ArtificialStar0577   5.9791978   2.6649587
ArtificialStar0578   1.7924265   8.7049663
ArtificialStar0579   8.2120072   7.8237162
ArtificialStar0580   1.5798459   7.8744544
ArtificialStar0581   2.5920876   3.8205379
ArtificialStar0582   9.7523018   7.5741295
ArtificialStar0583   9.3537603   5.5548970
ArtificialStar0584   5.6023899   1.5663838
ArtificialStar0585   7.1394067   2.4578600
ArtificialStar0586   2.5588512   4.4717969
ArtificialStar0587   9.6450661   9.1654231
ArtificialStar0588   8.5465200   7.8382758
ArtificialStar0589   0.1179474   9.0970428
ArtificialStar0590   1.5662425   1.2889070
ArtificialStar0591   4.5973973   9.1629830
ArtificialStar0592   6.4899715   8.4614455
ArtificialStar0593   2.3608075   6.2459582
ArtificialStar0594   2.7495257   5.2386462
ArtificialStar0595   2.7185493   3.2307690
ArtificialStar0596   8.9661760   0.6987831
ArtificialStar0597   2.0229831   0.6058963
ArtificialStar0598   7.8610701   5.2677787
ArtificialStar0599   4.9823992   5.3157096
ArtificialStar0600   1.9046933   4.2693985
ArtificialStar0601   2.2354135   2.7492670
ArtificialStar0602   5.5974539   9.5008324
ArtificialStar0603   7.0705663   0.8374588
ArtificialStar0604   5.8350043   8.2710423
ArtificialStar0605   0.6619580   7.9136497
ArtificialStar0606   4.7535279   5.1374321
ArtificialStar0607   9.3384025   7.7886663
ArtificialStar0608   8.8943379   6.5128686
ArtificialStar0609   5.3328224   1.4878780
ArtificialStar0610   0.9057749   9.7081563
ArtificialStar0611   9.1087278   3.6468356
ArtificialStar0612   3.8889463   7.3396152
ArtificialStar0613   2.2151901   6.1185552
ArtificialStar0614   8.2357944   7.0096784
ArtificialStar0615   5.4136247   2.4863983
ArtificialStar0616   9.6895737   8.7495986
ArtificialStar0617   5.3517665   6.7090987
ArtificialStar0618   4.0995045   1.7514786
ArtificialStar0619   5.4372298   9.9795025
ArtificialStar0620   5.4387022   7.3995916
ArtificialStar0621   2.0373302   6.1645094
ArtificialStar0622   6.2201380   3.1878188
ArtificialStar0623   2.5741730   3.8113600
ArtificialStar0624   5.3640128   0.4591108
ArtificialStar0625   8.9352933   8.9995095
ArtificialStar0626   9.9653249   8.0897828
ArtificialStar0627   9.9268478   3.9860743
ArtificialStar0628   3.8932106   5.6151104
ArtificialStar0629   1.0415552   6.1577204
ArtificialStar0630   5.4300749   8.8653234
ArtificialStar0631   7.9905000   8.1082709
ArtificialStar0632   1.7831247   0.3410381
ArtificialStar0633   4.9022045   2.0401113
ArtificialStar0634   1.1393945   6.3495005
ArtificialStar0635   0.2666090   5.6630773
ArtificialStar0636   8.1839347   0.1730809
